\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
31/07/2024,9,20970,19996
31/07/2024,10,21891,20890
31/07/2024,11,22493,21594
31/07/2024,12,23625,22142
31/07/2024,13,23899,22416
31/07/2024,14,24073,22628
31/07/2024,15,24054,22791
31/07/2024,16,24790,23027
31/07/2024,17,25446,23356
31/07/2024,18,25185,23312
31/07/2024,19,24193,23003
31/07/2024,20,23571,22620
31/07/2024,21,23440,22565
31/07/2024,22,22307,21495
31/07/2024,23,20772,19927
31/07/2024,24,19335,18502
1/08/2024,1,18859,17366
1/08/2024,2,18696,16641
1/08/2024,3,18605,16078
1/08/2024,4,18306,15839
1/08/2024,5,18463,16015
1/08/2024,6,18683,16569
1/08/2024,7,19307,17879
1/08/2024,8,20417,19215
1/08/2024,9,21434,20119
1/08/2024,10,22020,20849
1/08/2024,11,22603,21434
1/08/2024,12,22784,21927
1/08/2024,13,23605,22282
1/08/2024,14,24059,22722
1/08/2024,15,24445,22905
1/08/2024,16,24939,23145
1/08/2024,17,25150,23179
1/08/2024,18,24722,22991
1/08/2024,19,24206,22806
1/08/2024,20,23793,22706
1/08/2024,21,23702,22680
1/08/2024,22,22423,21497
1/08/2024,23,21041,19971
1/08/2024,24,19527,18583
2/08/2024,1,19145,17885
2/08/2024,2,18922,17123
2/08/2024,3,18271,16467
2/08/2024,4,18334,16417
2/08/2024,5,18122,16635
2/08/2024,6,18608,17285
2/08/2024,7,19133,18322
2/08/2024,8,20110,19352
2/08/2024,9,20679,20088
2/08/2024,10,21919,20917
2/08/2024,11,22455,21317
2/08/2024,12,23412,21648
2/08/2024,13,23441,21676
2/08/2024,14,23830,21840
2/08/2024,15,24039,21939
2/08/2024,16,24280,21896
2/08/2024,17,23970,21904
2/08/2024,18,24285,22103
2/08/2024,19,22749,21904
2/08/2024,20,22065,21424
2/08/2024,21,21879,21199
2/08/2024,22,20925,20221
2/08/2024,23,19532,18809
2/08/2024,24,18881,17555
3/08/2024,1,18467,16732
3/08/2024,2,18002,16039
3/08/2024,3,17758,15644
3/08/2024,4,17419,15447
3/08/2024,5,17173,15376
3/08/2024,6,17309,15260
3/08/2024,7,17571,15798
3/08/2024,8,18102,16811
3/08/2024,9,18513,17721
3/08/2024,10,19468,18900
3/08/2024,11,19993,19695
3/08/2024,12,20850,20242
3/08/2024,13,21238,20403
3/08/2024,14,21584,20496
3/08/2024,15,21536,20516
3/08/2024,16,22613,21340
3/08/2024,17,23136,21899
3/08/2024,18,22836,21763
3/08/2024,19,21967,21433
3/08/2024,20,21676,20921
3/08/2024,21,20693,20146
3/08/2024,22,19700,19150
3/08/2024,23,18539,17743
3/08/2024,24,17777,16504
4/08/2024,1,17296,15612
4/08/2024,2,16599,14826
4/08/2024,3,16078,14341
4/08/2024,4,15563,14003
4/08/2024,5,15558,13799
4/08/2024,6,15503,13788
4/08/2024,7,15908,14327
4/08/2024,8,17155,15647
4/08/2024,9,17959,17137
4/08/2024,10,18399,18096
4/08/2024,11,19113,18856
4/08/2024,12,19256,19010
4/08/2024,13,19814,19059
4/08/2024,14,19964,18911
4/08/2024,15,20517,19488
4/08/2024,16,21259,20154
4/08/2024,17,22525,21211
4/08/2024,18,22458,21417
4/08/2024,19,21783,20935
4/08/2024,20,20724,20097
4/08/2024,21,20047,19588
4/08/2024,22,19148,18465
4/08/2024,23,18027,17259
4/08/2024,24,17355,16087
5/08/2024,1,17119,15241
5/08/2024,2,16628,14685
5/08/2024,3,16425,14217
5/08/2024,4,16077,14030
5/08/2024,5,16182,14059
5/08/2024,6,16897,14414
5/08/2024,7,16588,14806
5/08/2024,8,17373,15283
5/08/2024,9,17952,16165
5/08/2024,10,18950,17044
5/08/2024,11,20448,18327
5/08/2024,12,20906,18640
5/08/2024,13,20992,18832
5/08/2024,14,21928,19610
5/08/2024,15,22322,20047
5/08/2024,16,21913,20025
5/08/2024,17,22145,20270
5/08/2024,18,21311,19745
5/08/2024,19,21277,19500
5/08/2024,20,21319,19385
5/08/2024,21,20580,18932
5/08/2024,22,19299,17741
5/08/2024,23,18301,16577
5/08/2024,24,17619,15335
6/08/2024,1,16907,14527
6/08/2024,2,15967,14024
6/08/2024,3,15826,13721
6/08/2024,4,15678,13701
6/08/2024,5,15873,13944
6/08/2024,6,17334,14777
6/08/2024,7,18302,15787
6/08/2024,8,18396,16416
6/08/2024,9,18816,16778
6/08/2024,10,18957,17157
6/08/2024,11,19507,17281
6/08/2024,12,19835,17477
6/08/2024,13,20161,17590
6/08/2024,14,19991,17378
6/08/2024,15,19784,17318
6/08/2024,16,19908,17460
6/08/2024,17,20089,17854
6/08/2024,18,19675,17706
6/08/2024,19,19745,17612
6/08/2024,20,19966,17764
6/08/2024,21,19477,17313
6/08/2024,22,18948,16247
6/08/2024,23,17472,15086
6/08/2024,24,16431,14088
7/08/2024,1,15018,13347
7/08/2024,2,14543,12897
7/08/2024,3,14707,12744
7/08/2024,4,14878,12574
7/08/2024,5,15538,12764
7/08/2024,6,16142,13278
7/08/2024,7,16975,14288
7/08/2024,8,17733,15121
7/08/2024,9,18301,15671
7/08/2024,10,19094,16159
7/08/2024,11,19214,16258
7/08/2024,12,19527,16589
7/08/2024,13,19850,17024
7/08/2024,14,19968,17401
7/08/2024,15,19443,17850
7/08/2024,16,19715,18467
7/08/2024,17,20119,19141
7/08/2024,18,20573,19574
7/08/2024,19,20787,19572
7/08/2024,20,19932,18868
7/08/2024,21,19731,18360
7/08/2024,22,19093,17269
7/08/2024,23,18318,15931
7/08/2024,24,16519,14691
8/08/2024,1,15708,14108
8/08/2024,2,15213,13488
8/08/2024,3,15384,13282
8/08/2024,4,15429,13259
8/08/2024,5,15725,13534
8/08/2024,6,16687,14209
8/08/2024,7,17418,15351
8/08/2024,8,18163,16412
8/08/2024,9,18757,17030
8/08/2024,10,19017,17583
8/08/2024,11,18698,17919
8/08/2024,12,19616,18350
8/08/2024,13,19911,18835
8/08/2024,14,19816,18986
8/08/2024,15,19952,19288
8/08/2024,16,20716,19879
8/08/2024,17,21048,20282
8/08/2024,18,20659,20015
8/08/2024,19,20525,19794
8/08/2024,20,20491,19906
8/08/2024,21,20345,19697
8/08/2024,22,18761,18393
8/08/2024,23,17853,17296
8/08/2024,24,17486,16398
9/08/2024,1,16601,15737
9/08/2024,2,16384,15186
9/08/2024,3,15853,14892
9/08/2024,4,15984,14798
9/08/2024,5,16302,15153
9/08/2024,6,16989,15811
9/08/2024,7,17769,16884
9/08/2024,8,19109,18018
9/08/2024,9,19333,18432
9/08/2024,10,19451,18710
9/08/2024,11,19419,18912
9/08/2024,12,19974,19305
9/08/2024,13,20767,19835
9/08/2024,14,21297,20054
9/08/2024,15,21456,20258
9/08/2024,16,21484,20434
9/08/2024,17,21181,20658
9/08/2024,18,20872,20212
9/08/2024,19,20811,19750
9/08/2024,20,19798,18748
9/08/2024,21,19373,18135
9/08/2024,22,18614,16955
9/08/2024,23,17157,15443
9/08/2024,24,15565,14338
10/08/2024,1,15208,13885
10/08/2024,2,14436,13251
10/08/2024,3,14188,12892
10/08/2024,4,14195,12763
10/08/2024,5,14026,12639
10/08/2024,6,14003,12720
10/08/2024,7,14311,13276
10/08/2024,8,14896,14153
10/08/2024,9,15516,14756
10/08/2024,10,16004,15141
10/08/2024,11,16372,15359
10/08/2024,12,16871,15689
10/08/2024,13,17027,15761
10/08/2024,14,17240,15845
10/08/2024,15,17718,15875
10/08/2024,16,17778,16163
10/08/2024,17,17753,16429
10/08/2024,18,18015,16374
10/08/2024,19,17746,15998
10/08/2024,20,17873,16000
10/08/2024,21,17987,15842
10/08/2024,22,16829,15094
10/08/2024,23,16393,14404
10/08/2024,24,15042,13421
11/08/2024,1,14606,12861
11/08/2024,2,14161,12379
11/08/2024,3,14112,12212
11/08/2024,4,14009,12016
11/08/2024,5,14120,11969
11/08/2024,6,14226,12189
11/08/2024,7,14453,12645
11/08/2024,8,14771,13197
11/08/2024,9,14852,13765
11/08/2024,10,15160,14533
11/08/2024,11,15138,14702
11/08/2024,12,15250,14751
11/08/2024,13,15649,14940
11/08/2024,14,16139,14976
11/08/2024,15,16976,15239
11/08/2024,16,17720,15834
11/08/2024,17,18189,16387
11/08/2024,18,18231,16589
11/08/2024,19,18260,16649
11/08/2024,20,18367,16611
11/08/2024,21,17844,16294
11/08/2024,22,17161,15368
11/08/2024,23,15444,14292
11/08/2024,24,14533,13401
12/08/2024,1,14273,12924
12/08/2024,2,14064,12565
12/08/2024,3,14079,12440
12/08/2024,4,13840,12563
12/08/2024,5,13925,13014
12/08/2024,6,14638,13709
12/08/2024,7,15318,14740
12/08/2024,8,15868,15483
12/08/2024,9,16028,15736
12/08/2024,10,16262,15961
12/08/2024,11,16865,16260
12/08/2024,12,18148,16943
12/08/2024,13,18904,17243
12/08/2024,14,18721,17370
12/08/2024,15,18804,17446
12/08/2024,16,19094,17786
12/08/2024,17,19523,18546
12/08/2024,18,19606,18823
12/08/2024,19,19718,18972
12/08/2024,20,19398,18655
12/08/2024,21,18867,18096
12/08/2024,22,17763,16843
12/08/2024,23,16724,15600
12/08/2024,24,15501,14495
13/08/2024,1,14442,13823
13/08/2024,2,13861,13469
13/08/2024,3,14148,13427
13/08/2024,4,14177,13400
13/08/2024,5,14449,13655
13/08/2024,6,15200,14167
13/08/2024,7,15837,14976
13/08/2024,8,16957,15931
13/08/2024,9,17708,16481
13/08/2024,10,18344,17070
13/08/2024,11,19432,17645
13/08/2024,12,20085,18231
13/08/2024,13,19826,18720
13/08/2024,14,20028,18850
13/08/2024,15,20371,19188
13/08/2024,16,20736,19758
13/08/2024,17,21559,20492
13/08/2024,18,21368,20509
13/08/2024,19,21242,20154
13/08/2024,20,20636,19801
13/08/2024,21,20191,19255
13/08/2024,22,18546,17741
13/08/2024,23,17487,16230
13/08/2024,24,16902,15332
14/08/2024,1,16519,14643
14/08/2024,2,15763,14132
14/08/2024,3,15156,13722
14/08/2024,4,15018,13581
14/08/2024,5,15481,13845
14/08/2024,6,16162,14458
14/08/2024,7,16532,15351
14/08/2024,8,17272,16200
14/08/2024,9,18456,16947
14/08/2024,10,19410,17813
14/08/2024,11,19830,18461
14/08/2024,12,20140,19012
14/08/2024,13,20240,19429
14/08/2024,14,20647,19898
14/08/2024,15,21361,20423
14/08/2024,16,22442,21081
14/08/2024,17,22478,21791
14/08/2024,18,22243,21686
14/08/2024,19,21543,21143
14/08/2024,20,20785,20488
14/08/2024,21,20208,19807
14/08/2024,22,19241,18571
14/08/2024,23,18076,17121
14/08/2024,24,17296,15776
15/08/2024,1,16918,14961
15/08/2024,2,16470,14230
15/08/2024,3,16155,13979
15/08/2024,4,15867,13887
15/08/2024,5,16572,14369
15/08/2024,6,17333,15115
15/08/2024,7,17891,15981
15/08/2024,8,18666,16984
15/08/2024,9,19291,17715
15/08/2024,10,19689,18552
15/08/2024,11,20332,19402
15/08/2024,12,20441,19859
15/08/2024,13,20955,20317
15/08/2024,14,21339,20790
15/08/2024,15,21898,21307
15/08/2024,16,22186,21695
15/08/2024,17,22713,21975
15/08/2024,18,22147,21649
15/08/2024,19,21802,21327
15/08/2024,20,21291,20874
15/08/2024,21,20964,20309
15/08/2024,22,19691,19010
15/08/2024,23,18850,17551
15/08/2024,24,18148,16220
16/08/2024,1,17607,15391
16/08/2024,2,17270,14743
16/08/2024,3,16632,14295
16/08/2024,4,16591,14225
16/08/2024,5,16981,14489
16/08/2024,6,17775,15034
16/08/2024,7,18214,15786
16/08/2024,8,19422,16957
16/08/2024,9,20310,18073
16/08/2024,10,21403,19040
16/08/2024,11,21414,19682
16/08/2024,12,21575,20079
16/08/2024,13,21689,20287
16/08/2024,14,21546,20373
16/08/2024,15,21819,20339
16/08/2024,16,22086,20369
16/08/2024,17,22225,20493
16/08/2024,18,21724,20208
16/08/2024,19,20851,19922
16/08/2024,20,20953,20007
16/08/2024,21,20488,19345
16/08/2024,22,19983,18234
16/08/2024,23,19587,17152
16/08/2024,24,18487,15886
17/08/2024,1,17296,15090
17/08/2024,2,16845,14555
17/08/2024,3,16571,14308
17/08/2024,4,16563,14213
17/08/2024,5,16815,14078
17/08/2024,6,17053,14373
17/08/2024,7,17078,14905
17/08/2024,8,17899,15938
17/08/2024,9,18887,16978
17/08/2024,10,19664,17701
17/08/2024,11,20252,18403
17/08/2024,12,20811,19044
17/08/2024,13,20809,18966
17/08/2024,14,20762,18560
17/08/2024,15,20823,18721
17/08/2024,16,20998,19073
17/08/2024,17,21410,19441
17/08/2024,18,21166,19607
17/08/2024,19,20741,19229
17/08/2024,20,20287,18695
17/08/2024,21,20194,18461
17/08/2024,22,19412,17501
17/08/2024,23,18635,16563
17/08/2024,24,18058,15527
18/08/2024,1,16840,14687
18/08/2024,2,16316,14169
18/08/2024,3,15933,13854
18/08/2024,4,15404,13665
18/08/2024,5,15940,13682
18/08/2024,6,16064,13818
18/08/2024,7,16699,14325
18/08/2024,8,17185,14986
18/08/2024,9,18061,15932
18/08/2024,10,19291,16871
18/08/2024,11,20053,17742
18/08/2024,12,20693,18316
18/08/2024,13,21094,18682
18/08/2024,14,20937,18815
18/08/2024,15,21270,18845
18/08/2024,16,21552,19012
18/08/2024,17,21902,19318
18/08/2024,18,21634,19182
18/08/2024,19,21223,18583
18/08/2024,20,21131,18308
18/08/2024,21,20977,17906
18/08/2024,22,19976,16819
18/08/2024,23,18275,15546
18/08/2024,24,17173,14503
19/08/2024,1,16519,13876
19/08/2024,2,16272,13469
19/08/2024,3,15838,13129
19/08/2024,4,15755,13089
19/08/2024,5,16469,13400
19/08/2024,6,17347,14205
19/08/2024,7,17955,15002
19/08/2024,8,18067,15649
19/08/2024,9,18242,15844
19/08/2024,10,18768,15962
19/08/2024,11,19088,16091
19/08/2024,12,19535,15979
19/08/2024,13,19638,16057
19/08/2024,14,19255,15724
19/08/2024,15,19413,15738
19/08/2024,16,19436,15869
19/08/2024,17,20167,16547
19/08/2024,18,19968,16595
19/08/2024,19,19389,16427
19/08/2024,20,18830,16477
19/08/2024,21,18145,16095
19/08/2024,22,17304,15183
19/08/2024,23,16403,14168
19/08/2024,24,16054,13386
20/08/2024,1,15404,12793
20/08/2024,2,15120,12482
20/08/2024,3,14811,12259
20/08/2024,4,15039,12292
20/08/2024,5,15348,12632
20/08/2024,6,15872,13395
20/08/2024,7,16655,14271
20/08/2024,8,17216,14941
20/08/2024,9,17118,14785
20/08/2024,10,16784,14725
20/08/2024,11,16916,14815
20/08/2024,12,17620,15156
20/08/2024,13,18494,15419
20/08/2024,14,18560,15206
20/08/2024,15,18322,15191
20/08/2024,16,18784,15495
20/08/2024,17,18996,16063
20/08/2024,18,19062,16125
20/08/2024,19,19281,16282
20/08/2024,20,19353,16576
20/08/2024,21,18547,16055
20/08/2024,22,17355,15124
20/08/2024,23,16208,14147
20/08/2024,24,15268,13288
21/08/2024,1,15013,12834
21/08/2024,2,15022,12540
21/08/2024,3,15170,12345
21/08/2024,4,15359,12382
21/08/2024,5,15402,12684
21/08/2024,6,15945,13440
21/08/2024,7,16545,14228
21/08/2024,8,17338,15099
21/08/2024,9,17310,15387
21/08/2024,10,17295,15386
21/08/2024,11,16992,15316
21/08/2024,12,17276,15536
21/08/2024,13,17363,15626
21/08/2024,14,17606,15787
21/08/2024,15,18011,15622
21/08/2024,16,18341,15855
21/08/2024,17,19356,16562
21/08/2024,18,19492,16885
21/08/2024,19,19727,16980
21/08/2024,20,19771,17096
21/08/2024,21,19268,16501
21/08/2024,22,18397,15401
21/08/2024,23,16974,14294
21/08/2024,24,15914,13546
22/08/2024,1,15373,13006
22/08/2024,2,14903,12620
22/08/2024,3,14751,12395
22/08/2024,4,14644,12417
22/08/2024,5,14983,12703
22/08/2024,6,15565,13269
22/08/2024,7,16375,14234
22/08/2024,8,16637,14920
22/08/2024,9,16599,15207
22/08/2024,10,16634,15540
22/08/2024,11,16794,15808
22/08/2024,12,16777,15963
22/08/2024,13,17037,16203
22/08/2024,14,17640,16593
22/08/2024,15,18606,17017
22/08/2024,16,19376,17380
22/08/2024,17,20391,17897
22/08/2024,18,20907,18050
22/08/2024,19,20679,17930
22/08/2024,20,20538,17774
22/08/2024,21,20054,17371
22/08/2024,22,19004,16268
22/08/2024,23,17601,15027
22/08/2024,24,16318,13901
23/08/2024,1,15737,13293
23/08/2024,2,15260,12660
23/08/2024,3,15112,12542
23/08/2024,4,15378,12626
23/08/2024,5,15576,12879
23/08/2024,6,16204,13578
23/08/2024,7,16801,14629
23/08/2024,8,17728,15388
23/08/2024,9,17802,15845
23/08/2024,10,18366,16326
23/08/2024,11,18840,16663
23/08/2024,12,19287,17044
23/08/2024,13,19373,17323
23/08/2024,14,20057,17581
23/08/2024,15,20535,17740
23/08/2024,16,20938,18108
23/08/2024,17,21435,18778
23/08/2024,18,21304,18729
23/08/2024,19,21121,18451
23/08/2024,20,20995,18075
23/08/2024,21,20593,17570
23/08/2024,22,19280,16491
23/08/2024,23,17784,15206
23/08/2024,24,16554,14178
24/08/2024,1,15681,13459
24/08/2024,2,15592,13147
24/08/2024,3,15143,12845
24/08/2024,4,15048,12729
24/08/2024,5,15025,12760
24/08/2024,6,14968,12912
24/08/2024,7,15319,13244
24/08/2024,8,15897,13926
24/08/2024,9,16562,14842
24/08/2024,10,17239,15499
24/08/2024,11,17708,16078
24/08/2024,12,18677,16612
24/08/2024,13,18968,16887
24/08/2024,14,19768,17274
24/08/2024,15,20482,17704
24/08/2024,16,20938,18187
24/08/2024,17,20790,18688
24/08/2024,18,20721,18700
24/08/2024,19,20469,18299
24/08/2024,20,20266,17873
24/08/2024,21,19740,17370
24/08/2024,22,19362,16460
24/08/2024,23,18328,15505
24/08/2024,24,17137,14610
25/08/2024,1,16221,13991
25/08/2024,2,15828,13612
25/08/2024,3,15623,13159
25/08/2024,4,15322,12897
25/08/2024,5,15302,12818
25/08/2024,6,15131,12860
25/08/2024,7,15420,13212
25/08/2024,8,16077,13957
25/08/2024,9,17244,14994
25/08/2024,10,18170,16012
25/08/2024,11,19252,16960
25/08/2024,12,19859,17758
25/08/2024,13,20123,18281
25/08/2024,14,20515,18850
25/08/2024,15,20759,19347
25/08/2024,16,21520,20150
25/08/2024,17,21920,20644
25/08/2024,18,21405,20699
25/08/2024,19,20818,20178
25/08/2024,20,20207,19663
25/08/2024,21,19723,19195
25/08/2024,22,18796,18080
25/08/2024,23,18038,16850
25/08/2024,24,17336,15677
26/08/2024,1,16929,14878
26/08/2024,2,16354,14206
26/08/2024,3,16161,13818
26/08/2024,4,16323,13929
26/08/2024,5,16687,14273
26/08/2024,6,17564,15045
26/08/2024,7,18381,16091
26/08/2024,8,18612,17027
26/08/2024,9,18800,17926
26/08/2024,10,20089,19177
26/08/2024,11,20995,20055
26/08/2024,12,21685,20761
26/08/2024,13,22292,21335
26/08/2024,14,22917,21766
26/08/2024,15,23353,22093
26/08/2024,16,23252,22342
26/08/2024,17,23607,22466
26/08/2024,18,23455,22250
26/08/2024,19,23207,22055
26/08/2024,20,22878,21870
26/08/2024,21,22008,21060
26/08/2024,22,20376,19659
26/08/2024,23,18891,18137
26/08/2024,24,18176,16765
27/08/2024,1,17918,15803
27/08/2024,2,17766,15201
27/08/2024,3,17408,14830
27/08/2024,4,17450,14762
27/08/2024,5,17676,15020
27/08/2024,6,18650,15948
27/08/2024,7,19411,17027
27/08/2024,8,20199,18272
27/08/2024,9,20627,19255
27/08/2024,10,21427,20273
27/08/2024,11,22263,20943
27/08/2024,12,22439,21317
27/08/2024,13,22642,21591
27/08/2024,14,23382,21886
27/08/2024,15,23706,22153
27/08/2024,16,24097,22407
27/08/2024,17,24728,22750
27/08/2024,18,24854,22639
27/08/2024,19,23571,21961
27/08/2024,20,23937,22593
27/08/2024,21,22905,21798
27/08/2024,22,21922,20692
27/08/2024,23,20669,19025
27/08/2024,24,19623,17786
28/08/2024,1,19473,16966
28/08/2024,2,19042,16452
28/08/2024,3,18671,16016
28/08/2024,4,18229,15702
28/08/2024,5,18335,15839
28/08/2024,6,19022,16649
28/08/2024,7,19884,17565
28/08/2024,8,20679,18566
28/08/2024,9,21056,19241
28/08/2024,10,21321,19759
28/08/2024,11,21768,19970
28/08/2024,12,21221,20092
28/08/2024,13,21995,20179
28/08/2024,14,22099,20155
28/08/2024,15,21945,19767
28/08/2024,16,21391,19397
28/08/2024,17,21341,19371
28/08/2024,18,20917,19063
28/08/2024,19,20524,18842
28/08/2024,20,20972,19033
28/08/2024,21,20490,18379
28/08/2024,22,19998,17260
28/08/2024,23,18975,16056
28/08/2024,24,17857,15032
29/08/2024,1,17025,14219
29/08/2024,2,16761,14039
29/08/2024,3,16530,13774
29/08/2024,4,16792,13776
29/08/2024,5,16903,14026
29/08/2024,6,17479,14498
29/08/2024,7,18414,15376
29/08/2024,8,19293,16114
29/08/2024,9,19670,16387
29/08/2024,10,19933,16737
29/08/2024,11,19989,16987
29/08/2024,12,20323,17418
29/08/2024,13,20242,17814
29/08/2024,14,20452,17927
29/08/2024,15,20748,17909
29/08/2024,16,21014,18241
29/08/2024,17,21233,18688
29/08/2024,18,21407,18882
29/08/2024,19,21435,18794
29/08/2024,20,21293,18568
29/08/2024,21,20390,17791
29/08/2024,22,19926,16661
29/08/2024,23,18618,15298
29/08/2024,24,17528,14422
30/08/2024,1,16794,13630
30/08/2024,2,16573,13327
30/08/2024,3,16340,13161
30/08/2024,4,16123,13120
30/08/2024,5,16561,13454
30/08/2024,6,17628,14275
30/08/2024,7,18179,15004
30/08/2024,8,19108,15877
30/08/2024,9,19703,16628
30/08/2024,10,19734,17231
30/08/2024,11,20121,17763
30/08/2024,12,20115,18395
30/08/2024,13,20562,19026
30/08/2024,14,21013,19501
30/08/2024,15,21694,19967
30/08/2024,16,22700,20588
30/08/2024,17,23402,21313
30/08/2024,18,22801,21084
30/08/2024,19,21612,20399
30/08/2024,20,20844,19890
30/08/2024,21,20641,19345
30/08/2024,22,20476,18665
30/08/2024,23,19993,17596
30/08/2024,24,19048,16332
31/08/2024,1,17902,15571
31/08/2024,2,16840,14889
31/08/2024,3,16510,14592
31/08/2024,4,16006,14097
31/08/2024,5,16074,14188
31/08/2024,6,16382,14378
31/08/2024,7,16990,15096
31/08/2024,8,17658,15895
31/08/2024,9,18377,16644
31/08/2024,10,18622,17354
31/08/2024,11,19023,17971
31/08/2024,12,19155,18395
31/08/2024,13,19037,18585
31/08/2024,14,19243,18852
31/08/2024,15,19503,18990
31/08/2024,16,20292,19448
31/08/2024,17,20631,19968
31/08/2024,18,20795,19821
31/08/2024,19,20402,19306
31/08/2024,20,19153,18184
31/08/2024,21,19229,17672
31/08/2024,22,18839,16755
31/08/2024,23,18143,15546
31/08/2024,24,17410,14770
1/09/2024,1,16443,13869
1/09/2024,2,15832,13280
1/09/2024,3,15809,13217
1/09/2024,4,15854,13159
1/09/2024,5,15583,12909
1/09/2024,6,15781,13069
1/09/2024,7,15857,13192
1/09/2024,8,16917,14216
1/09/2024,9,17949,15217
1/09/2024,10,18991,16034
1/09/2024,11,19055,16528
1/09/2024,12,19538,16823
1/09/2024,13,19561,16689
1/09/2024,14,19533,16661
1/09/2024,15,19547,16669
1/09/2024,16,19830,16841
1/09/2024,17,20576,17171
1/09/2024,18,20670,17170
1/09/2024,19,20494,16944
1/09/2024,20,19899,16523
1/09/2024,21,19224,15825
1/09/2024,22,18102,14889
1/09/2024,23,16740,14009
1/09/2024,24,15917,13257
2/09/2024,1,15310,12634
2/09/2024,2,14681,12106
2/09/2024,3,14820,12064
2/09/2024,4,15108,12144
2/09/2024,5,14936,12020
2/09/2024,6,14981,12173
2/09/2024,7,14446,12185
2/09/2024,8,15166,12595
2/09/2024,9,15589,12929
2/09/2024,10,15708,13029
2/09/2024,11,16121,13334
2/09/2024,12,16140,13426
2/09/2024,13,16130,13380
2/09/2024,14,16274,13420
2/09/2024,15,16739,13724
2/09/2024,16,17421,14476
2/09/2024,17,18609,15544
2/09/2024,18,19313,16010
2/09/2024,19,19440,16182
2/09/2024,20,19063,16065
2/09/2024,21,18520,15443
2/09/2024,22,16972,14254
2/09/2024,23,15455,13384
2/09/2024,24,14820,12724
3/09/2024,1,14474,12352
3/09/2024,2,14468,12191
3/09/2024,3,14393,12059
3/09/2024,4,14506,12112
3/09/2024,5,14481,12455
3/09/2024,6,15651,13572
3/09/2024,7,16400,14678
3/09/2024,8,16780,14944
3/09/2024,9,16284,14957
3/09/2024,10,16613,15137
3/09/2024,11,16781,15346
3/09/2024,12,17371,15613
3/09/2024,13,17507,15891
3/09/2024,14,17706,15968
3/09/2024,15,17885,16176
3/09/2024,16,18851,16889
3/09/2024,17,19636,17609
3/09/2024,18,20303,17827
3/09/2024,19,20508,17842
3/09/2024,20,19904,17566
3/09/2024,21,19486,16801
3/09/2024,22,18250,15655
3/09/2024,23,16562,14426
3/09/2024,24,15716,13538
4/09/2024,1,15065,13038
4/09/2024,2,14218,12667
4/09/2024,3,14580,12405
4/09/2024,4,14934,12489
4/09/2024,5,15661,12785
4/09/2024,6,16575,13964
4/09/2024,7,17477,15063
4/09/2024,8,17242,15248
4/09/2024,9,17538,15427
4/09/2024,10,18132,15801
4/09/2024,11,18119,16054
4/09/2024,12,18302,16375
4/09/2024,13,18615,16746
4/09/2024,14,19375,16966
4/09/2024,15,20167,17359
4/09/2024,16,20857,18135
4/09/2024,17,21631,18807
